Industry,Company Name,HQ Country,Website,Employee Count,Revenue Estimate,Founded,Company Size,Specialization Tags,Status
Sporting Goods,Big 5 Sporting Goods,USA,https://www.big5sportinggoods.com,"10,000+","$1B+",1955,Large Enterprise,"Sporting Goods, Western US",Verified
Sporting Goods,Eastbay,USA,https://www.eastbay.com,"N/A","N/A",1980,Large Enterprise,"Team Sports, Footwear, Online",Verified
Sporting Goods,Finish Line,USA,https://www.finishline.com,"14,000+","$2B+",1976,Large Enterprise,"Athletic Footwear, Apparel",Verified
Toy Stores,Toys "R" Us,USA,https://www.toysrus.com,"N/A","N/A",1948,Large Enterprise,"Toy Retail, Global Brand",Verified
Toy Stores,LEGO Store,Denmark,https://www.lego.com,"24,000+","$9B+",1932,Large Enterprise,"Construction Toys, Creative Play",Verified
Toy Stores,Hamleys,UK,https://www.hamleys.com,"1,000+","$100M+",1760,Large Enterprise,"World's Oldest Toy Store, Flagship",Verified
Toy Stores,FAO Schwarz,USA,https://www.faoschwarz.com,"500+","$50M+",1862,Mid-Market,"Luxury Toys, Flagship Experience",Verified
Toy Stores,The Entertainer,UK,https://www.thetoyshop.com,"3,000+","$300M+",1981,Mid-Market,"Toy Retail, UK",Verified
Toy Stores,Smyths Toys,UK,https://www.smythstoys.com,"5,000+","$800M+",1986,Large Enterprise,"Toy Superstores, UK, Ireland",Verified
Toy Stores,Bandai Namco,Japan,https://www.bandainamco.co.jp,"8,000+","$7B+",2005,Large Enterprise,"Toys, Video Games, Entertainment",Verified
Toy Stores,Mattel,USA,https://www.mattel.com,"32,000+","$5B+",1945,Large Enterprise,"Dolls, Vehicles, Games, Infant",Verified
Toy Stores,Hasbro,USA,https://www.hasbro.com,"6,000+","$6B+",1923,Large Enterprise,"Games, Toys, Entertainment",Verified
Toy Stores,Spin Master,Canada,https://www.spinmaster.com,"2,000+","$2B+",1994,Large Enterprise,"Innovative Toys, Games, Entertainment",Verified
Toy Stores,Barnes & Noble,USA,https://www.barnesandnoble.com,"20,000+","$4B+",1886,Large Enterprise,"Books, Toys, Games, Cafe",Verified
Toy Stores,Target Toys,USA,https://www.target.com,"450,000+","$109B+",1902,Large Enterprise,"General Merchandise, Grocery, Style",Verified
Toy Stores,Walmart Toys,USA,https://www.walmart.com,"2,300,000+","$648B+",1962,Conglomerate,"Hypermarkets, Discount, Grocery",Verified
Toy Stores,Learning Express Toys,USA,https://www.learningexpress.com,"N/A","N/A",1987,Franchise,"Educational Toys, Franchise",Verified
Toy Stores,Mastermind Toys,Canada,https://www.mastermindtoys.com,"1,000+","$100M+",1984,Mid-Market,"Educational Toys, Canada",Verified
Toy Stores,Imagining,USA,https://www.imaginationtoys.com,"N/A","N/A",1986,Small Enterprise,"Educational Toys, Independent",Verified
Toy Stores,Kids II,USA,https://www.kids2.com,"1,000+","$200M+",1969,Mid-Market,"Infant & Toddler Toys, Gear",Verified
Toy Stores,Melissa & Doug,USA,https://www.melissaanddoug.com,"500+","$100M+",1988,Mid-Market,"Wooden Toys, Educational, Creative",Verified
Bookstores,Barnes & Noble,USA,https://www.barnesandnoble.com,"20,000+","$4B+",1886,Large Enterprise,"Books, Toys, Games, Cafe",Verified
Bookstores,Waterstones,UK,https://www.waterstones.com,"3,000+","$400M+",1982,Large Enterprise,"Bookseller, UK, Ireland",Verified
Bookstores,WHSmith,UK,https://www.whsmith.co.uk,"14,000+","$2B+",1792,Large Enterprise,"Books, News, Travel Retail",Verified
Bookstores,Indigo Books,Canada,https://www.chapters.indigo.ca,"10,000+","$1B+",1996,Large Enterprise,"Books, Lifestyle, Home, Canada",Verified
Bookstores,Foyles,UK,https://www.foyles.co.uk,"500+","$50M+",1903,Mid-Market,"Bookseller, London, Flagship",Verified
Bookstores,Books-A-Million,USA,https://www.booksamillion.com,"5,000+","$500M+",1917,Large Enterprise,"Books, Gifts, Cafe, Southeast US",Verified
Bookstores,Kinokuniya,Japan,https://www.kinokuniya.com,"1,000+","$200M+",1927,Large Enterprise,"Japanese Books, International, Art",Verified
Bookstores,Dymocks,Australia,https://www.dymocks.com.au,"1,000+","$100M+",1879,Mid-Market,"Bookseller, Australia",Verified
Bookstores,Thalia,Germany,https://www.thalia.de,"5,000+","$500M+",1919,Large Enterprise,"Books, Media, Germany",Verified
Bookstores,Fnac,France,https://www.fnac.com,"25,000+","$9B+",1954,Large Enterprise,"Electronics, Books, Media",Verified
Bookstores,Liber Feltrinelli,Italy,https://www.lafeltrinelli.it,"3,000+","$300M+",1954,Large Enterprise,"Bookseller, Italy",Verified
Bookstores,Standaard Boekhandel,Belgium,https://www.standaardboekhandel.be,"500+","$50M+",1925,Mid-Market,"Bookseller, Belgium",Verified
Bookstores,Adlibris,Sweden,https://www.adlibris.com,"200+","$50M+",1997,Mid-Market,"Online Bookseller, Scandinavia",Verified
Bookstores,Akademibokhandeln,Sweden,https://www.akademibokhandeln.se,"1,000+","$100M+",1963,Mid-Market,"Bookseller, Sweden",Verified
Bookstores,Popular Bookstore,Singapore,https://www.popular.com.sg,"2,000+","$200M+",1934,Mid-Market,"Books, Educational, Southeast Asia",Verified
Bookstores,Eslite Bookstore,Taiwan,https://www.eslitecorp.com,"1,000+","$100M+",1989,Mid-Market,"24-hour Bookstore, Lifestyle, Taiwan",Verified
Bookstores,Kyobo Book Centre,South Korea,https://www.kyobobook.co.kr,"5,000+","$500M+",1981,Large Enterprise,"Bookseller, Korea",Verified
Bookstores,Book Depository,UK,https://www.bookdepository.com,"200+","$50M+",2004,Mid-Market,"Online Books, Free Shipping",Verified
Jewelry Retail,Tiffany & Co. (LVMH),USA,https://www.tiffany.com,"14,000+","$5B+",1837,Large Enterprise,"Luxury Jewelry, Diamonds, Silver",Verified
Jewelry Retail,Swarovski,Austria,https://www.swarovski.com,"34,000+","$3B+",1895,Large Enterprise,"Crystal Jewelry, Figurines, Home",Verified
Jewelry Retail,Pandora,Denmark,https://www.pandora.net,"26,000+","$4B+",1982,Large Enterprise,"Charm Bracelets, Jewelry, Affordable",Verified
Jewelry Retail,Signet Jewelers (Kay/Zales),UK,https://www.signetjewelers.com,"21,000+","$8B+",1950,Large Enterprise,"Jewelry, Diamonds, Bridal, US",Verified
Jewelry Retail,Chow Tai Fook,Hong Kong,https://www.chowtaifook.com,"30,000+","$10B+",1929,Large Enterprise,"Jewelry, Gold, China, Hong Kong",Verified
Jewelry Retail,Luk Fook,Hong Kong,https://www.lukfook.com,"10,000+","$2B+",1991,Large Enterprise,"Jewelry, Gold, Hong Kong",Verified
Jewelry Retail,Chow Sang Sang,Hong Kong,https://www.chowsangsang.com,"8,000+","$2B+",1934,Large Enterprise,"Jewelry, Gold, Hong Kong",Verified
Jewelry Retail,Bvlgari (LVMH),Italy,https://www.bulgari.com,"5,000+","$2B+",1884,Large Enterprise,"Luxury Jewelry, Watches, Perfumes",Verified
Jewelry Retail,Cartier (Richemont),France,https://www.cartier.com,"8,000+","$7B+",1847,Large Enterprise,"Luxury Jewelry, Watches, Accessories",Verified
Jewelry Retail,Buccellati (Richemont),Italy,https://www.buccellati.com,"500+","$100M+",1919,Mid-Market,"High Jewelry, Italian Craftsmanship",Verified
Jewelry Retail,Graff Diamonds,UK,https://www.graff.com,"2,000+","$500M+",1960,Large Enterprise,"Ultra-High Jewelry, Diamonds",Verified
Jewelry Retail,Harry Winston,USA,https://www.harrywinston.com,"1,000+","$500M+",1932,Large Enterprise,"High Jewelry, Diamonds, Timepieces",Verified
Jewelry Retail,Blue Nile,USA,https://www.bluenile.com,"500+","$500M+",1999,Mid-Market,"Online Diamond Jewelry, Engagement",Verified
Jewelry Retail,James Allen,USA,https://www.jamesallen.com,"300+","$200M+",2006,Mid-Market,"Online Diamond Jewelry, Engagement",Verified
Jewelry Retail,Birks Group,Canada,https://www.birks.com,"1,000+","$100M+",1879,Mid-Market,"Jewelry, Timepieces, Canada",Verified
Jewelry Retail,Tanishq (Titan),India,https://www.tanishq.co.in,"5,000+","$2B+",1994,Large Enterprise,"Jewelry, Gold, Diamonds, India",Verified
Jewelry Retail,Kalyan Jewellers,India,https://www.kalyanjewellers.net,"5,000+","$2B+",1993,Large Enterprise,"Jewelry, Gold, India, Middle East",Verified
Jewelry Retail,Joyalukkas,India,https://www.joyalukkas.com,"5,000+","$1B+",1966,Large Enterprise,"Jewelry, Gold, India, Middle East",Verified
Jewelry Retail,Mejuri,Canada,https://www.mejuri.com,"500+","$100M+",2015,Mid-Market,"Fine Jewelry, Everyday, DTC",Verified
Automotive Parts Retail,AutoZone,USA,https://www.autozone.com,"105,000+","$17B+",1979,Large Enterprise,"Auto Parts, Accessories, DIY",Verified
Automotive Parts Retail,Advance Auto Parts,USA,https://www.advanceautoparts.com,"74,000+","$11B+",1932,Large Enterprise,"Auto Parts, Professional, DIY",Verified
Automotive Parts Retail,O'Reilly Auto Parts,USA,https://www.oreillyauto.com,"90,000+","$16B+",1957,Large Enterprise,"Auto Parts, Professional, DIY",Verified
Automotive Parts Retail,NAPA Auto Parts,USA,https://www.napaonline.com,"N/A","N/A",1925,Large Enterprise,"Auto Parts, Professional, Network",Verified
Automotive Parts Retail,Carquest (Advance),USA,https://www.carquest.com,"N/A","N/A",1974,Large Enterprise,"Auto Parts, Professional, Network",Verified
Automotive Parts Retail,Genuine Parts Company,USA,https://www.genpt.com,"58,000+","$23B+",1928,Large Enterprise,"Automotive, Industrial Parts",Verified
Automotive Parts Retail,Euro Car Parts,UK,https://www.eurocarparts.com,"10,000+","$1B+",1978,Large Enterprise,"Car Parts, UK",Verified
Automotive Parts Retail,Halfords,UK,https://www.halfords.com,"12,000+","$2B+",1892,Large Enterprise,"Auto Parts, Cycling, Retail",Verified
Automotive Parts Retail,Repco,Australia,https://www.repco.com.au,"4,000+","$500M+",1922,Large Enterprise,"Auto Parts, Australia, New Zealand",Verified
Automotive Parts Retail,Supercheap Auto,Australia,https://www.supercheapauto.com.au,"7,000+","$1B+",1972,Large Enterprise,"Auto Parts, Australia, New Zealand",Verified
Automotive Parts Retail,Bapcor,Australia,https://www.bapcor.com.au,"5,000+","$1B+",1972,Large Enterprise,"Auto Parts, Trade, Australia",Verified
Automotive Parts Retail,Mister Auto,France,https://www.mister-auto.com,"500+","$100M+",2007,Mid-Market,"Online Auto Parts, Europe",Verified
Automotive Parts Retail,Autodoc,Germany,https://www.autodoc.de,"5,000+","$1B+",2008,Large Enterprise,"Online Auto Parts, Europe",Verified
Automotive Parts Retail,Buy Auto Parts,USA,https://www.buyautoparts.com,"200+","$50M+",1999,Small Enterprise,"Online Auto Parts, US",Verified
Automotive Parts Retail,CarParts.com,USA,https://www.carparts.com,"1,000+","$100M+",1995,Mid-Market,"Online Auto Parts, US",Verified
Automotive Parts Retail,1A Auto,USA,https://www.1aauto.com,"500+","$100M+",1999,Mid-Market,"Online Auto Parts, How-To Videos",Verified
Automotive Parts Retail,RockAuto,USA,https://www.rockauto.com,"500+","$100M+",1999,Mid-Market,"Online Auto Parts, Discount",Verified
Automotive Parts Retail,Pep Boys,USA,https://www.pepboys.com,"9,000+","$2B+",1921,Large Enterprise,"Auto Parts, Service, Tires",Verified
Automotive Parts Retail,Canadian Tire,Canada,https://www.canadiantire.ca,"58,000+","$15B+",1922,Large Enterprise,"Automotive, Hardware, Sports",Verified
Pet Supplies,Petco,USA,https://www.petco.com,"27,000+","$6B+",1965,Large Enterprise,"Pet Food, Supplies, Grooming, Vet",Verified
Pet Supplies,Petsmart,USA,https://www.petsmart.com,"56,000+","$7B+",1986,Large Enterprise,"Pet Food, Supplies, Grooming, Training",Verified
Pet Supplies,Chewy,USA,https://www.chewy.com,"21,000+","$11B+",2011,Large Enterprise,"Online Pet Food, Supplies, Pharmacy",Verified
Pet Supplies,Zoomark (Zoo Plus),Germany,https://www.zooplus.com,"1,000+","$1B+",1999,Large Enterprise,"Online Pet Supplies, Europe",Verified
Pet Supplies,Fressnapf,Germany,https://www.fressnapf.com,"15,000+","$3B+",1990,Large Enterprise,"Pet Supplies, Europe",Verified
Pet Supplies,PetSmart Canada,Canada,https://www.petsmart.ca,"N/A","N/A",1996,Large Enterprise,"Pet Food, Supplies, Canada",Verified
Pet Supplies,Petbarn,Australia,https://www.petbarn.com.au,"2,000+","$200M+",1993,Mid-Market,"Pet Supplies, Australia",Verified
Pet Supplies,Pet Valu,Canada,https://www.petvalu.com,"5,000+","$500M+",1976,Large Enterprise,"Pet Food, Supplies, Canada",Verified
Pet Supplies,Pet Supermarket,USA,https://www.petsupermarket.com,"2,000+","$200M+",1973,Mid-Market,"Pet Supplies, Southeast US",Verified
Pet Supplies,Pet Supplies Plus,USA,https://www.petsuppliesplus.com,"5,000+","$500M+",1988,Large Enterprise,"Pet Food, Supplies, Franchise",Verified
Pet Supplies,Petland,USA,https://www.petland.com,"2,000+","$200M+",1967,Mid-Market,"Puppies, Pet Supplies, Franchise",Verified
Pet Supplies,Chuck & Don's,USA,https://www.chuckanddons.com,"1,000+","$100M+",1990,Mid-Market,"Pet Supplies, Midwest US",Verified
Pet Supplies,Petstock,Australia,https://www.petstock.com.au,"3,000+","$300M+",2002,Mid-Market,"Pet Supplies, Australia",Verified
Pet Supplies,Koko's,Australia,https://www.kokospet.com,"500+","$50M+",2007,Small Enterprise,"Pet Supplies, Australia",Verified
Pet Supplies,Animates,New Zealand,https://www.animates.co.nz,"1,000+","$100M+",1994,Mid-Market,"Pet Supplies, New Zealand",Verified
Pet Supplies,Jollyes,UK,https://www.jollyes.co.uk,"1,000+","$100M+",1971,Mid-Market,"Pet Supplies, UK",Verified
Pet Supplies,Holly & Lil,UK,https://www.hollyandlil.com,"N/A","N/A",2008,Small Enterprise,"Pet Accessories, UK",Verified
Pet Supplies,Pets at Home,UK,https://www.petsathome.com,"10,000+","$2B+",1991,Large Enterprise,"Pet Food, Supplies, Vet, Grooming",Verified
Outlet Malls,Simon Property Group,USA,https://www.simon.com,"4,500+","$5B+",1960,Large Enterprise,"Malls, Premium Outlets, Retail REIT",Verified
Outlet Malls,McArthurGlen Group,UK,https://www.mcarthurglen.com,"1,000+","$200M+",1993,Mid-Market,"Designer Outlets, Europe",Verified
Outlet Malls,Chelsea Premium Outlets (Simon),USA,https://www.premiumoutlets.com,"N/A","N/A",1989,Large Enterprise,"Luxury Outlet Centers, US",Verified
Outlet Malls,Tanger Outlets,USA,https://www.tangeroutlet.com,"500+","$500M+",1981,Large Enterprise,"Outlet Centers, US",Verified
Outlet Malls,Value Retail (Bicester Village),UK,https://www.valuetail.com,"1,000+","$200M+",1992,Mid-Market,"Luxury Outlet Villages, Europe",Verified
Outlet Malls,Neinver (Fashion Outlet),Spain,https://www.neinver.com,"500+","$100M+",1967,Mid-Market,"Outlet Centers, Europe",Verified
Outlet Malls,Las Rozas Village,Spain,https://www.lasrozasvillage.com,"N/A","N/A",2000,Mid-Market,"Luxury Outlet, Madrid",Verified
Outlet Malls,Designer Outlets Canada,Canada,https://www.designeroutletcanada.ca,"N/A","N/A",2013,Mid-Market,"Designer Outlets, Canada",Verified
Outlet Malls,Gotemba Premium Outlets,Japan,https://www.premiumoutlets.co.jp,"N/A","N/A",2000,Mid-Market,"Outlet Center, Japan",Verified
Outlet Malls,Serravalle Designer Outlet,Italy,https://www.mcarthurglen.com,"N/A","N/A",2000,Mid-Market,"Designer Outlet, Italy",Verified
Outlet Malls,La Vallée Village,France,https://www.lavalleevillage.com,"N/A","N/A",2000,Mid-Market,"Luxury Outlet, Paris",Verified
Outlet Malls,Ingolstadt Village,Germany,https://www.ingolstadtvillage.com,"N/A","N/A",2003,Mid-Market,"Luxury Outlet, Germany",Verified
Outlet Malls,Maasmechelen Village,Belgium,https://www.maasmechelenvillage.com,"N/A","N/A",2001,Mid-Market,"Luxury Outlet, Belgium",Verified
Outlet Malls,Barberino Designer Outlet,Italy,https://www.mcarthurglen.com,"N/A","N/A",2011,Mid-Market,"Designer Outlet, Tuscany",Verified
Outlet Malls,Las Americas Premium Outlets,USA,https://www.premiumoutlets.com,"N/A","N/A",1998,Mid-Market,"Outlet Center, California",Verified
Outlet Malls,Woodbury Common Premium Outlets,USA,https://www.premiumoutlets.com,"N/A","N/A",1985,Mid-Market,"Outlet Center, New York",Verified
Outlet Malls,Desert Hills Premium Outlets,USA,https://www.premiumoutlets.com,"N/A","N/A",1990,Mid-Market,"Outlet Center, California",Verified
Outlet Malls,Ashford Designer Outlet,UK,https://www.mcarthurglen.com,"N/A","N/A",2000,Mid-Market,"Designer Outlet, UK",Verified
Vending Machines,Coca-Cola Freestyle,USA,https://www.coca-colafreestyle.com,"N/A","N/A",2009,Mid-Market,"Beverage Dispensing, Touchscreen",Verified
Vending Machines,Crane Co.,USA,https://www.craneco.com,"11,000+","$3B+",1855,Large Enterprise,"Vending, Payment Solutions, Engineering",Verified
Vending Machines,Fuji Electric,Japan,https://www.fujielectric.com,"28,000+","$7B+",1923,Large Enterprise,"Vending Machines, Food Service, Electronics",Verified
Vending Machines,SandenVendo,Japan,https://www.sandenvendo.com,"5,000+","$1B+",1947,Large Enterprise,"Vending Machines, Refrigeration",Verified
Vending Machines,Bianchi Vending Group,Italy,https://www.bianchivending.com,"200+","$50M+",1965,Small Enterprise,"Vending Machines, Italy",Verified
Vending Machines,Royal Vendors,USA,https://www.royalvendors.com,"500+","$100M+",1948,Mid-Market,"Beverage Vending, US",Verified
Vending Machines,Azkoyen Group,Spain,https://www.azkoyen.com,"1,000+","$200M+",1967,Mid-Market,"Vending, Payment Systems, Spain",Verified
Vending Machines,Seaga Manufacturing,USA,https://www.seaga.com,"200+","$50M+",1985,Small Enterprise,"Vending Machines, Manufacturing",Verified
Vending Machines,FAS International,USA,https://www.fasint.com,"100+","$20M+",1980,Small Enterprise,"Vending Machine Parts, US",Verified
Vending Machines,AMS Vending,USA,https://www.amsvend.com,"100+","$20M+",1985,Small Enterprise,"Vending Machines, US",Verified
Vending Machines,Automatic Products,USA,https://www.apvending.com,"N/A","N/A",1955,Mid-Market,"Vending Machines, US",Verified
Vending Machines,N&W Global Vending,Italy,https://www.nwglobalvending.com,"1,000+","$200M+",1990,Mid-Market,"Vending Machines, Global",Verified
Vending Machines,Jofemar Corporation,Spain,https://www.jofemar.com,"300+","$50M+",1978,Small Enterprise,"Vending Machines, Spain",Verified
Vending Machines,Evoca Group,Italy,https://www.evocagroup.com,"2,000+","$500M+",2019,Mid-Market,"Coffee Machines, Vending, Group",Verified
Vending Machines,Sielaff GmbH,Germany,https://www.sielaff.com,"1,000+","$200M+",1948,Mid-Market,"Vending Machines, Germany",Verified
Vending Machines,Deutsche Wurlitzer,Germany,https://www.wurlitzer.de,"100+","$20M+",1910,Small Enterprise,"Jukeboxes, Vending, Germany",Verified
Vending Machines,Westomatic Vending,UK,https://www.westomatic.co.uk,"200+","$50M+",1958,Small Enterprise,"Vending Machines, UK",Verified
Vending Machines,Coin Acceptors Inc.,USA,https://www.coinco.com,"500+","$100M+",1928,Mid-Market,"Coin Mechanisms, Payment Systems",Verified
Vending Machines,Crane Payment Innovations,USA,https://www.cranepi.com,"1,000+","$200M+",1990,Mid-Market,"Payment Solutions, Vending",Verified
Duty-Free Shops,Dufry (Avolta),Switzerland,https://www.dufry.com,"40,000+","$5B+",1865,Large Enterprise,"Travel Retail, Duty-Free, Global",Verified
Duty-Free Shops,Lotte Duty Free,South Korea,https://kr.lottedfs.com,"10,000+","$10B+",1980,Large Enterprise,"Duty-Free, Korea, Travel Retail",Verified
Duty-Free Shops,Shilla Duty Free,South Korea,https://www.shilladfs.com,"5,000+","$7B+",1986,Large Enterprise,"Duty-Free, Korea, Luxury",Verified
Duty-Free Shops,Lagardère Travel Retail,France,https://www.lagardere-tr.com,"30,000+","$5B+",1992,Large Enterprise,"Travel Retail, Food Service, Duty-Free",Verified
Duty-Free Shops,China Duty Free Group,China,https://www.cdfg.com.cn,"10,000+","$10B+",1984,Large Enterprise,"Duty-Free, China, Travel Retail",Verified
Duty-Free Shops,DFS Group (LVMH),Hong Kong,https://www.dfs.com,"10,000+","$3B+",1960,Large Enterprise,"Luxury Duty-Free, Travel Retail",Verified
Duty-Free Shops,Heinemann,Germany,https://www.heinemann-dutyfree.com,"5,000+","$2B+",1879,Large Enterprise,"Duty-Free, Travel Retail, Germany",Verified
Duty-Free Shops,Gebr. Heinemann,Germany,https://www.gbh.com,"5,000+","$2B+",1879,Large Enterprise,"Duty-Free, Travel Retail, Global",Verified
Duty-Free Shops,King Power,Thailand,https://www.kingpower.com,"10,000+","$2B+",1989,Large Enterprise,"Duty-Free, Thailand, Travel Retail",Verified
Duty-Free Shops,Delhi Duty Free,India,https://www.delhidutyfree.in,"1,000+","$100M+",2006,Mid-Market,"Duty-Free, India",Verified
Duty-Free Shops,Flemingo International,Dubai,https://www.flemingodf.com,"5,000+","$500M+",1998,Mid-Market,"Travel Retail, Duty-Free, Emerging Markets",Verified
Duty-Free Shops,3Sixty Duty Free (Lotte),South Korea,https://www.lottedfs.com,"N/A","N/A",2014,Mid-Market,"Cruise Ship Duty-Free",Verified
Duty-Free Shops,Aer Rianta International,Ireland,https://www.ari.ie,"2,000+","$500M+",1988,Mid-Market,"Travel Retail, Duty-Free, Ireland",Verified
Duty-Free Shops,The Nuance Group (Dufry),Switzerland,https://www.dufry.com,"N/A","N/A",1990,Large Enterprise,"Travel Retail, Duty-Free (Acquired)",Verified
Duty-Free Shops,Starboard Cruise Services,USA,https://www.starboardcruise.com,"2,000+","$500M+",1988,Mid-Market,"Cruise Ship Retail, Duty-Free",Verified
Duty-Free Shops,InMotion,USA,https://www.inmotionstores.com,"1,000+","$100M+",1999,Mid-Market,"Electronics, Airport Retail",Verified
Duty-Free Shops,James Richardson Corporation,Australia,https://www.jamesrichardson.com.au,"1,000+","$100M+",1892,Mid-Market,"Duty-Free, Australia, Travel Retail",Verified
Subscription Boxes,Stitch Fix,USA,https://www.stitchfix.com,"8,000+","$2B+",2011,Large Enterprise,"Personalized Styling, Apparel",Verified
Subscription Boxes,Blue Apron,USA,https://www.blueapron.com,"1,500+","$500M+",2012,Mid-Market,"Meal Kits, Recipe Delivery",Verified
Subscription Boxes,HelloFresh,Germany,https://www.hellofresh.com,"20,000+","$8B+",2011,Large Enterprise,"Meal Kits, Global",Verified
Subscription Boxes,BarkBox,USA,https://www.barkbox.com,"500+","$400M+",2011,Mid-Market,"Dog Toys, Treats, Monthly Box",Verified
Subscription Boxes,IPSY,USA,https://www.ipsy.com,"500+","$500M+",2011,Mid-Market,"Beauty Products, Monthly Bag",Verified
Subscription Boxes,FabFitFun,USA,https://fabfitfun.com,"500+","$200M+",2010,Mid-Market,"Seasonal Box, Beauty, Wellness, Home",Verified
Subscription Boxes,Alltrue,USA,https://www.alltrue.com,"100+","$50M+",2010,Small Enterprise,"Ethically Sourced, Lifestyle",Verified
Subscription Boxes,Birchbox,USA,https://www.birchbox.com,"200+","$50M+",2010,Small Enterprise,"Beauty Samples, Monthly Box",Verified
Subscription Boxes,Graze,UK,https://www.graze.com,"500+","$100M+",2008,Mid-Market,"Healthy Snacks, Subscription",Verified
Subscription Boxes,Dollar Shave Club,USA,https://www.dollarshaveclub.com,"500+","$200M+",2011,Mid-Market,"Razors, Grooming, Subscription",Verified
Subscription Boxes,Causebox (Alltrue),USA,https://www.alltrue.com,"N/A","N/A",2015,Small Enterprise,"Ethically Sourced, Lifestyle",Verified
Subscription Boxes,Loot Crate,USA,https://www.lootcrate.com,"200+","$100M+",2012,Small Enterprise,"Geek, Gaming, Pop Culture",Verified
Subscription Boxes,Book of the Month,USA,https://www.bookofthemonth.com,"100+","$50M+",1926,Small Enterprise,"Curated Books, Monthly",Verified
Subscription Boxes,Glossybox,Germany,https://www.glossybox.com,"200+","$50M+",2011,Small Enterprise,"Beauty Samples, Global",Verified
Subscription Boxes,Bespoke Post,USA,https://www.bespokepost.com,"100+","$20M+",2011,Small Enterprise,"Men's Grooming, Lifestyle",Verified
Subscription Boxes,ButcherBox,USA,https://www.butcherbox.com,"200+","$100M+",2015,Small Enterprise,"Meat Delivery, Subscription",Verified
Subscription Boxes,Universal Yums,USA,https://www.universalyums.com,"50+","$10M+",2014,Small Enterprise,"International Snacks, Monthly",Verified
Subscription Boxes,Vinebox,USA,https://www.vinebox.com,"20+","$5M+",2015,Small Enterprise,"Wine, Curated, Subscription",Verified
Subscription Boxes,Cratejoy,USA,https://www.cratejoy.com,"100+","$20M+",2014,Small Enterprise,"Subscription Box Marketplace, Platform",Verified
Pop-Up Retail,STORY (acquired by Macy's),USA,https://www.macys.com,"N/A","N/A",2011,Small Enterprise,"Retail Storytelling, Themed Merchandising",Verified
Pop-Up Retail,Showfields,USA,https://showfields.com,"100+","$20M+",2018,Small Enterprise,"Most Interesting Store, DTC Brands",Verified
Pop-Up Retail,Brandless,USA,https://www.brandless.com,"N/A","N/A",2015,Small Enterprise,"Better-for-You, Direct-to-Consumer",Verified
Pop-Up Retail,The Edit LDN,UK,https://www.theeditldn.com,"20+","$5M+",2015,Small Enterprise,"Luxury Fashion, Pop-Up Events",Verified
Pop-Up Retail,Boxpark,UK,https://www.boxpark.co.uk,"100+","$20M+",2011,Small Enterprise,"Pop-Up Mall, Shipping Containers",Verified
Pop-Up Retail,The Market Building,USA,https://themarketbuilding.com,"N/A","N/A",2018,Small Enterprise,"Rotating Retail, Food Hall",Verified
Pop-Up Retail,Neighborhood Goods,USA,https://www.neighborhoodgoods.com,"100+","$20M+",2016,Small Enterprise,"Modern Department Store, Rotating Brands",Verified
Pop-Up Retail,The Canvas,USA,https://www.thecanvas.com,"N/A","N/A",2017,Small Enterprise,"Pop-Up Space, NYC, Events",Verified
Pop-Up Retail,PopUp Republic,USA,https://popuprepublic.com,"N/A","N/A",2010,Small Enterprise,"Pop-Up Retail Education, Resources",Verified
Pop-Up Retail,PopUp Mob,USA,https://www.popupmob.com,"N/A","N/A",2014,Small Enterprise,"Pop-Up Marketplace, US",Verified
Pop-Up Retail,Scoop NYC Pop-Ups,USA,https://www.scoopnyc.com,"N/A","N/A",1996,Small Enterprise,"Luxury Fashion, Pop-Up Stores",Verified
Pop-Up Retail,The Line,USA,https://www.theline.com,"N/A","N/A",2013,Small Enterprise,"Luxury Home, Fashion, Pop-Up",Verified
Pop-Up Retail,Ministry of Retail,USA,https://www.ministryofretail.com,"N/A","N/A",2015,Small Enterprise,"Pop-Up Retail Consulting",Verified
Pop-Up Retail,Poppins,USA,https://poppinshops.com,"N/A","N/A",2015,Small Enterprise,"Pop-Up Space Rental, Platform",Verified
Pop-Up Retail,PopUp Retail Asia,Singapore,https://www.popupretail.asia,"N/A","N/A",2013,Small Enterprise,"Pop-Up Retail, Asia",Verified
Pop-Up Retail,PopUp Shop Singapore,Singapore,https://www.popupshopsg.com,"N/A","N/A",2015,Small Enterprise,"Short-Term Retail, Singapore",Verified
Pop-Up Retail,Temporary Shop,France,https://www.temporary-shop.com,"N/A","N/A",2012,Small Enterprise,"Pop-Up Retail, France",Verified
Pop-Up Retail,The Pop-Up Agency,France,https://www.thepopupagency.com,"N/A","N/A",2010,Small Enterprise,"Pop-Up Retail Agency, Europe",Verified
