Industry,Company Name,HQ Country,Website,Employee Count,Revenue Estimate,Founded,Company Size,Specialization Tags,Status
Liability Insurance,AmTrust Financial,USA,https://amtrustfinancial.com,"10,000+","$5B+",1998,Large Enterprise,"Small Business, Workers' Comp",Verified
Liability Insurance,Axis Capital,Bermuda,https://www.axiscapital.com,"1,500+","$5B+",2001,Large Enterprise,"Professional Liability, E&O, D&O",Verified
Liability Insurance,Arch Capital,Bermuda,https://www.archgroup.com,"4,000+","$15B+",1995,Large Enterprise,"Professional Liability, E&O, D&O",Verified
Liability Insurance,James River Group,USA,https://www.jamesriversg.com,"500+","$1B+",2003,Medium Enterprise,"E&S, Professional Liability",Verified
Liability Insurance,Alleghany Corporation,USA,https://www.alleghany.com,"(Part of Berkshire)","(Part of Berkshire)",1929,Large Enterprise,"Reinsurance, Insurance, Professional Liability",Verified
Liability Insurance,RLI Corp,USA,https://www.rlicorp.com,"1,500+","$1B+",1965,Medium Enterprise,"Professional Liability, E&O, D&O",Verified
Liability Insurance,ProAssurance,USA,https://www.proassurance.com,"1,500+","$1B+",1976,Medium Enterprise,"Medical Professional Liability",Verified
Liability Insurance,Selective Insurance,USA,https://www.selective.com,"2,500+","$4B+",1926,Large Enterprise,"Business, Personal, Liability",Verified
Liability Insurance,Old Republic International,USA,https://www.oldrepublic.com,"10,000+","$7B+",1923,Large Enterprise,"Title, General, Professional Liability",Verified
Liability Insurance,HCC Insurance Holdings,USA,https://www.hcc.com,"(Part of Tokio Marine)","(Part of Tokio Marine)",1974,Large Enterprise,"Professional Liability, E&O, D&O",Verified
Liability Insurance,CNA Financial,USA,https://www.cna.com,"7,000+","$15B+",1897,Large Enterprise,"Professional Liability, E&O, D&O",Verified
Liability Insurance,Argo Group,Bermuda,https://www.argolimited.com,"1,500+","$2B+",1948,Large Enterprise,"Professional Liability, E&O, D&O",Verified
Liability Insurance,QBE Insurance,Australia,https://www.qbe.com,"15,000+","$20B+",1886,Large Enterprise,"Professional Liability, E&O, D&O",Verified
Liability Insurance,Sompo Holdings,Japan,https://www.sompo-hd.com,"40,000+","$30B+",1887,Large Enterprise,"Professional Liability, E&O, D&O",Verified
Liability Insurance,Tokio Marine,Japan,https://www.tokiomarine.com,"40,000+","$50B+",1879,Large Enterprise,"Professional Liability, E&O, D&O",Verified
Disability Insurance,Guardian Life,USA,https://www.guardianlife.com,"10,000+","$15B+",1860,Large Enterprise,"Disability, Life, Dental",Verified
Disability Insurance,Unum,USA,https://www.unum.com,"10,000+","$15B+",1848,Large Enterprise,"Disability, Life, Accident",Verified
Disability Insurance,Principal Financial,USA,https://www.principal.com,"20,000+","$15B+",1879,Large Enterprise,"Disability, Life, Retirement",Verified
Disability Insurance,Northwestern Mutual,USA,https://www.northwesternmutual.com,"10,000+","$35B+",1857,Large Enterprise,"Disability, Life, Investments",Verified
Disability Insurance,Standard Insurance,USA,https://www.standard.com,"10,000+","$5B+",1906,Large Enterprise,"Disability, Life, Dental",Verified
Disability Insurance,Mutual of Omaha,USA,https://www.mutualofomaha.com,"6,000+","$10B+",1909,Large Enterprise,"Disability, Life, Medicare",Verified
Disability Insurance,Assurity,USA,https://www.assurity.com,"1,000+","$1B+",1890,Medium Enterprise,"Disability, Life, Critical Illness",Verified
Disability Insurance,Aflac,USA,https://www.aflac.com,"12,000+","$25B+",1955,Large Enterprise,"Accident, Disability, Critical Illness",Verified
Disability Insurance,Americo Financial,USA,https://www.americo.com,"500+","$1B+",1965,Medium Enterprise,"Disability, Life, Final Expense",Verified
Disability Insurance,Colonial Life,USA,https://www.coloniallife.com,"2,000+","$2B+",1939,Medium Enterprise,"Disability, Life, Accident",Verified
Disability Insurance,Sun Life Financial,Canada,https://www.sunlife.com,"20,000+","$25B+",1865,Large Enterprise,"Disability, Life, Health",Verified
Disability Insurance,Canada Life,Canada,https://www.canadalife.com,"10,000+","$10B+",1847,Large Enterprise,"Disability, Life, Health",Verified
Disability Insurance,Manulife,Canada,https://www.manulife.com,"38,000+","$50B+",1887,Large Enterprise,"Disability, Life, Health",Verified
Disability Insurance,The Hartford,USA,https://www.thehartford.com,"19,000+","$25B+",1810,Large Enterprise,"Group Disability, Life, Dental",Verified
Disability Insurance,MassMutual,USA,https://www.massmutual.com,"10,000+","$35B+",1851,Large Enterprise,"Disability, Life, Retirement",Verified
Disability Insurance,State Farm,USA,https://www.statefarm.com,"70,000+","$90B+",1922,Large Enterprise,"Disability, Life, P&C",Verified
Disability Insurance,New York Life,USA,https://www.newyorklife.com,"60,000+","$35B+",1845,Large Enterprise,"Disability, Life, Investments",Verified
Disability Insurance,MetLife,USA,https://www.metlife.com,"45,000+","$70B+",1868,Large Enterprise,"Disability, Life, Employee Benefits",Verified
Disability Insurance,Lincoln Financial Group,USA,https://www.lfg.com,"12,000+","$20B+",1905,Large Enterprise,"Disability, Life, Annuities",Verified
Annuities,Jackson National Life,USA,https://www.jackson.com,"2,500+","$5B+",1961,Large Enterprise,"Annuities, Retirement",Verified
Annuities,Lincoln Financial Group,USA,https://www.lincolnfinancial.com,"12,000+","$20B+",1905,Large Enterprise,"Annuities, Life, Retirement",Verified
Annuities,TIAA,USA,https://www.tiaa.org,"15,000+","$40B+",1918,Large Enterprise,"Annuities, Retirement, Investments",Verified
Annuities,Prudential Financial,USA,https://www.prudential.com,"40,000+","$60B+",1875,Large Enterprise,"Annuities, Life, Retirement",Verified
Annuities,AIG,USA,https://www.aig.com,"45,000+","$50B+",1919,Large Enterprise,"Annuities, Life, Retirement",Verified
Annuities,Allianz Life,USA,https://www.allianzlife.com,"2,500+","$10B+",1896,Large Enterprise,"Annuities, Life, Long-Term Care",Verified
Annuities,Nationwide,USA,https://www.nationwide.com,"25,000+","$60B+",1926,Large Enterprise,"Annuities, Life, Retirement",Verified
Annuities,New York Life,USA,https://www.newyorklife.com,"60,000+","$35B+",1845,Large Enterprise,"Annuities, Life, Investments",Verified
Annuities,John Hancock,USA,https://www.johnhancock.com,"(Part of Manulife)","(Part of Manulife)",1862,Large Enterprise,"Annuities, Life, Investments",Verified
Annuities,Brighthouse Financial,USA,https://www.brighthousefinancial.com,"2,000+","$10B+",2017,Large Enterprise,"Annuities, Life Insurance",Verified
Annuities,MassMutual,USA,https://www.massmutual.com,"10,000+","$35B+",1851,Large Enterprise,"Annuities, Life, Retirement",Verified
Annuities,Pacific Life,USA,https://www.pacificlife.com,"4,000+","$10B+",1868,Large Enterprise,"Annuities, Life, Investments",Verified
Annuities,Equitable Holdings,USA,https://www.equitable.com,"10,000+","$10B+",1859,Large Enterprise,"Annuities, Life, Retirement",Verified
Annuities,Security Benefit,USA,https://www.securitybenefit.com,"500+","$5B+",1892,Medium Enterprise,"Annuities, Retirement",Verified
Annuities,Fidelity Investments,USA,https://www.fidelity.com,"50,000+","$25B+",1946,Large Enterprise,"Annuities, Investments, Retirement",Verified
Annuities,Transamerica,USA,https://www.transamerica.com,"10,000+","$10B+",1906,Large Enterprise,"Annuities, Life, Retirement",Verified
Annuities,Ameriprise Financial,USA,https://www.ameriprise.com,"13,000+","$15B+",1894,Large Enterprise,"Annuities, Financial Planning",Verified
Annuities,Athene USA,USA,https://www.athene.com,"500+","$10B+",2009,Medium Enterprise,"Annuities, Retirement",Verified
Annuities,Great American Insurance,USA,https://www.greatamericaninsurancegroup.com,"(Part of AFG)","$10B+",1872,Large Enterprise,"Annuities, P&C",Verified
InsurTech Platforms,Lemonade,USA,https://www.lemonade.com,"500+","$500M+",2015,Medium Enterprise,"Renters, Home, Pet, Car Insurance",Verified
InsurTech Platforms,Oscar Health,USA,https://www.hioscar.com,"1,500+","$5B+",2012,Medium Enterprise,"Health Insurance, Technology-Driven",Verified
InsurTech Platforms,Hippo Insurance,USA,https://www.hippo.com,"500+","$500M+",2015,Medium Enterprise,"Home Insurance, Proactive Protection",Verified
InsurTech Platforms,Root Insurance,USA,https://www.joinroot.com,"1,000+","$1B+",2015,Medium Enterprise,"Telematics-Based Auto Insurance",Verified
InsurTech Platforms,Metromile,USA,https://www.metromile.com,"200+","$100M+",2011,Small Enterprise,"Pay-Per-Mile Auto Insurance",Verified
InsurTech Platforms,Next Insurance,USA,https://www.nextinsurance.com,"500+","$500M+",2016,Medium Enterprise,"Small Business Insurance",Verified
InsurTech Platforms,Trov,USA,https://trov.com,"100+","$50M+",2012,Small Enterprise,"On-Demand Insurance for Valuables",Verified
InsurTech Platforms,Cuvva,UK,https://www.cuvva.com,"100+","$50M+",2016,Small Enterprise,"Pay-Per-Hour Car Insurance",Verified
InsurTech Platforms,Bought By Many,UK,https://www.boughtbymany.com,"500+","$500M+",2012,Medium Enterprise,"Pet Insurance, Specialized Products",Verified
InsurTech Platforms,Zego,UK,https://www.zego.com,"500+","$500M+",2016,Medium Enterprise,"Commercial Motor Insurance",Verified
InsurTech Platforms,Wefox,Germany,https://www.wefox.com,"1,000+","$1B+",2015,Medium Enterprise,"Digital Insurance Brokerage",Verified
InsurTech Platforms,Clark,Germany,https://www.clark.de,"500+","$500M+",2015,Medium Enterprise,"Digital Insurance Manager",Verified
InsurTech Platforms,Alan,France,https://alan.com,"500+","$500M+",2016,Medium Enterprise,"Digital Health Insurance",Verified
InsurTech Platforms,Socotra,USA,https://www.socotra.com,"200+","$100M+",2014,Small Enterprise,"Cloud-Native Insurance Platform",Verified
InsurTech Platforms,Slice Labs,USA,https://www.slice.is,"100+","$50M+",2015,Small Enterprise,"On-Demand Insurance",Verified
InsurTech Platforms,Ethos Life,USA,https://www.ethoslife.com,"500+","$500M+",2016,Medium Enterprise,"Digital Life Insurance",Verified
InsurTech Platforms,Buckle,USA,https://www.buckle.com,"100+","$100M+",2020,Small Enterprise,"Non-Standard Auto Insurance",Verified
InsurTech Platforms,Bestow,USA,https://www.bestow.com,"200+","$200M+",2016,Small Enterprise,"Digital Term Life Insurance",Verified
Brokerage Networks,Marsh McLennan,USA,https://www.marshmclennan.com,"85,000+","$20B+",1871,Conglomerate,"Insurance Brokerage, Consulting",Verified
Brokerage Networks,Aon,UK,https://www.aon.com,"50,000+","$15B+",1982,Large Enterprise,"Insurance Brokerage, Consulting",Verified
Brokerage Networks,Willis Towers Watson,UK,https://www.wttco.com,"45,000+","$10B+",1828,Large Enterprise,"Insurance Brokerage, Consulting",Verified
Brokerage Networks,Arthur J. Gallagher,USA,https://www.ajg.com,"40,000+","$10B+",1927,Large Enterprise,"Insurance Brokerage, Consulting",Verified
Brokerage Networks,Acrisure,USA,https://www.acrisure.com,"10,000+","$4B+",2005,Large Enterprise,"Insurance Brokerage, Cyber Services",Verified
Brokerage Networks,Lockton Companies,USA,https://www.lockton.com,"8,000+","$3B+",1966,Large Enterprise,"Insurance Brokerage, Risk Management",Verified
Brokerage Networks,Brown & Brown,USA,https://www.bbinsurance.com,"12,000+","$4B+",1939,Large Enterprise,"Insurance Brokerage, Consulting",Verified
Brokerage Networks,Hub International,Canada,https://www.hubinternational.com,"15,000+","$5B+",1998,Large Enterprise,"Insurance Brokerage, Risk Services",Verified
Brokerage Networks,USI Insurance Services,USA,https://www.usi.com,"7,000+","$3B+",1994,Large Enterprise,"Insurance Brokerage, Consulting",Verified
Brokerage Networks,Alliant Insurance Services,USA,https://www.alliant.com,"5,000+","$2B+",1925,Large Enterprise,"Insurance Brokerage, Consulting",Verified
Brokerage Networks,NFP Corp,USA,https://www.nfp.com,"5,000+","$2B+",1999,Large Enterprise,"Insurance Brokerage, Consulting",Verified
Brokerage Networks,AssuredPartners,USA,https://www.assuredpartners.com,"10,000+","$3B+",2011,Large Enterprise,"Insurance Brokerage, Consulting",Verified
Brokerage Networks,Alera Group,USA,https://www.aleragroup.com,"2,000+","$1B+",2017,Medium Enterprise,"Insurance Brokerage, Wealth Management",Verified
Brokerage Networks,World Insurance Associates,USA,https://www.worldinsurance.com,"3,000+","$1B+",2011,Medium Enterprise,"Insurance Brokerage, Consulting",Verified
Brokerage Networks,Risk Strategies Company,USA,https://www.risk-strategies.com,"2,000+","$1B+",1997,Medium Enterprise,"Insurance Brokerage, Consulting",Verified
Brokerage Networks,AllWays Insurance Partners,USA,https://www.allways.com,"1,000+","$500M+",2018,Medium Enterprise,"Insurance Brokerage, Consulting",Verified
Brokerage Networks,BRP Group,USA,https://www.brpgroup.com,"2,000+","$1B+",2011,Medium Enterprise,"Insurance Brokerage, Consulting",Verified
Brokerage Networks,One80 Intermediaries,USA,https://www.one80.com,"1,000+","$500M+",2009,Medium Enterprise,"Insurance Brokerage, Wholesale",Verified
Brokerage Networks,IMA Financial Group,USA,https://www.imacorp.com,"2,000+","$1B+",1974,Medium Enterprise,"Insurance Brokerage, Wealth Management",Verified
Claims Management,Sedgwick,USA,https://www.sedgwick.com,"30,000+","$5B+",1969,Large Enterprise,"Claims Management, TPA",Verified
Claims Management,Crawford & Company,USA,https://www.crawco.com,"10,000+","$1B+",1941,Large Enterprise,"Claims Management, TPA",Verified
Claims Management,Gallagher Bassett,Australia,https://www.gallagherbassett.com,"5,000+","$1B+",1962,Medium Enterprise,"Claims Management, TPA",Verified
Claims Management,Genex Services,USA,https://genexservices.com,"3,000+","$500M+",1991,Medium Enterprise,"Claims Management, TPA",Verified
Claims Management,Helmsman Management Services,USA,https://www.helmsman.com,"1,000+","$500M+",1985,Medium Enterprise,"Claims Management, TPA",Verified
Claims Management,CorVel Corporation,USA,https://www.corvel.com,"4,000+","$500M+",1987,Medium Enterprise,"Claims Management, TPA",Verified
Claims Management,AmTrust Financial Services,USA,https://amtrustfinancial.com,"10,000+","$5B+",1998,Large Enterprise,"Claims Management, TPA",Verified
Claims Management,Broadspire (Crawford),USA,https://www.broadspire.com,"(Part of Crawford)","(Part of Crawford)",2003,Large Enterprise,"Claims Management, TPA",Verified
Claims Management,ESIS (Chubb),USA,https://www.esis.com,"(Part of Chubb)","(Part of Chubb)",1953,Large Enterprise,"Claims Management, TPA",Verified
Claims Management,Coventry Workers' Comp Services,USA,https://www.coventrywcs.com,"(Part of Aetna)","(Part of Aetna)",1986,Large Enterprise,"Workers' Comp, PPO",Verified
Claims Management,Mitchell International,USA,https://www.mitchell.com,"5,000+","$1B+",1946,Medium Enterprise,"Claims Technology, Solutions",Verified
Claims Management,CCC Intelligent Solutions,USA,https://www.cccis.com,"2,000+","$500M+",1980,Medium Enterprise,"Claims Technology, Solutions",Verified
Claims Management,Verisk Analytics,USA,https://www.verisk.com,"10,000+","$3B+",1971,Large Enterprise,"Data Analytics, Claims",Verified
Claims Management,Employers Holdings,USA,https://www.employers.com,"1,000+","$1B+",2000,Medium Enterprise,"Workers' Comp Insurance, Claims",Verified
Claims Management,Enlyte (Mitchell+Genex+ExamWorks),USA,https://www.enlyte.com,"(Consolidated)","(Consolidated)",2021,Large Enterprise,"Claims Management, TPA",Verified
Claims Management,CLM Advisors,USA,https://www.clmadvisors.org,"(Association)","N/A",2007,Association,"Claims, Litigation Management",Verified
Claims Management,The Hartford Claims,USA,https://www.thehartford.com,"(Part of The Hartford)","(Part of The Hartford)",1810,Large Enterprise,"Claims Management",Verified
Claims Management,Progressive Claims,USA,https://www.progressive.com,"(Part of Progressive)","(Part of Progressive)",1937,Large Enterprise,"Claims Management",Verified
Claims Management,Allstate Claims,USA,https://www.allstate.com,"(Part of Allstate)","(Part of Allstate)",1931,Large Enterprise,"Claims Management",Verified
Catastrophe Bonds,Swiss Re Capital Markets,Switzerland,https://www.swissre.com,"(Part of Swiss Re)","(Part of Swiss Re)",1863,Large Enterprise,"ILS, Cat Bond Structuring",Verified
Catastrophe Bonds,Munich Re Capital Markets,Germany,https://www.munichre.com,"(Part of Munich Re)","(Part of Munich Re)",1880,Large Enterprise,"ILS, Cat Bond Structuring",Verified
Catastrophe Bonds,Aon Securities,UK,https://www.aon.com,"(Part of Aon)","(Part of Aon)",1982,Large Enterprise,"ILS, Cat Bond Structuring",Verified
Catastrophe Bonds,Willis Re Securities,UK,https://www.willistowerswatson.com,"(Part of WTW)","(Part of WTW)",1828,Large Enterprise,"ILS, Cat Bond Structuring",Verified
Catastrophe Bonds,Guy Carpenter (Marsh McLennan),USA,https://www.guycarp.com,"(Part of Marsh McLennan)","(Part of Marsh McLennan)",1923,Large Enterprise,"ILS, Cat Bond Structuring",Verified
Catastrophe Bonds,GC Securities,USA,https://www.gcsecurities.com,"(Part of Guy Carpenter)","(Part of Guy Carpenter)",1998,Large Enterprise,"ILS, Cat Bond Structuring",Verified
Catastrophe Bonds,Lancashire Insurance,Bermuda,https://www.lancashiregroup.com,"500+","$1B+",2005,Medium Enterprise,"ILS, Cat Bond Investing",Verified
Catastrophe Bonds,RenaissanceRe,Bermuda,https://www.renre.com,"500+","$10B+",1993,Large Enterprise,"ILS, Cat Bond Investing",Verified
Catastrophe Bonds,Validus Re,Bermuda,https://www.validus.com,"(Part of AIG)","(Part of AIG)",2005,Large Enterprise,"ILS, Cat Bond Investing",Verified
Catastrophe Bonds,Atlas Capital,USA,https://www.atlas-fin.com,"100+","$500M+",2013,Small Enterprise,"ILS, Cat Bond Investing",Verified
Catastrophe Bonds,Securis Investment Partners,UK,https://www.securis.com,"100+","$500M+",2005,Small Enterprise,"ILS, Cat Bond Investing",Verified
Catastrophe Bonds,Stone Ridge Asset Management,USA,https://www.stoneridge.com,"100+","$1B+",2012,Small Enterprise,"ILS, Cat Bond Investing",Verified
Catastrophe Bonds,Fermat Capital Management,USA,https://www.fermatcapital.com,"100+","$10B+",2001,Small Enterprise,"ILS, Cat Bond Investing",Verified
Catastrophe Bonds,Plenum Investments,Switzerland,https://www.plenum.ch,"100+","$500M+",2005,Small Enterprise,"ILS, Cat Bond Investing",Verified
Catastrophe Bonds,LGT ILS Partners,Switzerland,https://www.lgt.com,"(Part of LGT)","(Part of LGT)",1920,Large Enterprise,"ILS, Cat Bond Investing",Verified
Catastrophe Bonds,Schroders ILS,UK,https://www.schroders.com,"(Part of Schroders)","(Part of Schroders)",1804,Large Enterprise,"ILS, Cat Bond Investing",Verified
Catastrophe Bonds,TwentyFour Asset Management,UK,https://www.twentyfouram.com,"100+","$10B+",2008,Small Enterprise,"ILS, Cat Bond Investing",Verified
Catastrophe Bonds,Leadenhall Capital Partners,UK,https://www.leadenhallcp.com,"100+","$5B+",2008,Small Enterprise,"ILS, Cat Bond Investing",Verified
Microinsurance,BIMA,Mali,https://bima.com,"1,000+","$100M+",2010,Medium Enterprise,"Mobile-delivered Microinsurance",Verified
Microinsurance,Pioneer Insurance,Philippines,https://www.pioneer.com.ph,"5,000+","$1B+",1954,Medium Enterprise,"Microinsurance, Philippines",Verified
Microinsurance,MicroEnsure,UK,https://www.microensure.com,"500+","$100M+",2002,Medium Enterprise,"Microinsurance, Emerging Markets",Verified
Microinsurance,AllLife,South Africa,https://www.alllife.co.za,"500+","$100M+",2004,Medium Enterprise,"Life Insurance for HIV+ Individuals",Verified
Microinsurance,JaCarta,Russia,https://jacarta.ru,"100+","$50M+",2008,Small Enterprise,"Microinsurance, Russia",Verified
Microinsurance,Sanasa Insurance,Sri Lanka,https://www.sanasa.lk,"500+","$100M+",2007,Medium Enterprise,"Microinsurance, Sri Lanka",Verified
Microinsurance,Telenor Pak Microinsurance,Pakistan,https://www.telenor.com.pk,"(Part of Telenor)","(Part of Telenor)",1994,Large Enterprise,"Mobile Microinsurance, Pakistan",Verified
Microinsurance,MicroEnsure Ghana,Ghana,https://www.microensure.com.gh,"(Part of MicroEnsure)","(Part of MicroEnsure)",2002,Medium Enterprise,"Microinsurance, Ghana",Verified
Microinsurance,CARD Pioneer Microinsurance,Philippines,https://www.cardbankph.com,"(Part of Pioneer)","(Part of Pioneer)",1986,Medium Enterprise,"Microinsurance, Philippines",Verified
Microinsurance,ACRE Africa,Kenya,https://www.acreafrica.com,"100+","$50M+",2012,Small Enterprise,"Agricultural Microinsurance, Africa",Verified
Microinsurance,Microfund for Women,Jordan,https://www.mfw.com.jo,"500+","$100M+",1996,Medium Enterprise,"Microinsurance, Jordan",Verified
Microinsurance,Finhaat,India,https://www.finhaat.com,"100+","$50M+",2018,Small Enterprise,"Microinsurance, India",Verified
Microinsurance,Microinsurance Agency (Hollard),South Africa,https://www.hollard.co.za,"(Part of Hollard)","(Part of Hollard)",1980,Large Enterprise,"Microinsurance, South Africa",Verified
Microinsurance,BimaLab,Indonesia,https://www.bimalab.id,"100+","$50M+",2017,Small Enterprise,"Microinsurance, Indonesia",Verified
Microinsurance,Pula,Kenya,https://www.pula.ad,"100+","$50M+",2015,Small Enterprise,"Agricultural Microinsurance, Africa",Verified
Microinsurance,OKO Finance,Mali,https://www.oko.finance,"100+","$50M+",2017,Small Enterprise,"Agricultural Microinsurance, Africa",Verified
Microinsurance,MicroCred,France,https://www.microcred.com,"1,000+","$100M+",2005,Medium Enterprise,"Microfinance, Microinsurance",Verified
Microinsurance,MicroEnsure India,India,https://www.microensure.in,"(Part of MicroEnsure)","(Part of MicroEnsure)",2002,Medium Enterprise,"Microinsurance, India",Verified
Title Insurance,First American Financial,USA,https://www.firstam.com,"20,000+","$10B+",1889,Large Enterprise,"Title Insurance, Settlement Services",Verified
Title Insurance,Fidelity National Financial,USA,https://www.fnf.com,"20,000+","$15B+",1847,Large Enterprise,"Title Insurance, Settlement Services",Verified
Title Insurance,Old Republic Title,USA,https://www.oldrepublictitle.com,"5,000+","$2B+",1923,Large Enterprise,"Title Insurance, Settlement Services",Verified
Title Insurance,Stewart Title,USA,https://www.stewart.com,"8,000+","$3B+",1893,Large Enterprise,"Title Insurance, Settlement Services",Verified
Title Insurance,Chicago Title,USA,https://www.ctt.com,"(Part of FNF)","(Part of FNF)",1847,Large Enterprise,"Title Insurance, Settlement Services",Verified
Title Insurance,Commonwealth Land Title,USA,https://www.commonwealthland.com,"(Part of FNF)","(Part of FNF)",1876,Large Enterprise,"Title Insurance, Settlement Services",Verified
Title Insurance,Westcor Land Title,USA,https://www.westcor.com,"(Part of FNF)","(Part of FNF)",1980,Large Enterprise,"Title Insurance, Settlement Services",Verified
Title Insurance,North American Title,USA,https://www.nat.com,"(Part of FNF)","(Part of FNF)",1963,Large Enterprise,"Title Insurance, Settlement Services",Verified
Title Insurance,WFG National Title,USA,https://www.wfgtitle.com,"2,000+","$1B+",2001,Medium Enterprise,"Title Insurance, Settlement Services",Verified
Title Insurance,Doma (States Title),USA,https://www.doma.com,"500+","$100M+",2016,Medium Enterprise,"Digital Title Insurance",Verified
Title Insurance,AmTrust Title,USA,https://www.amtrusttitle.com,"(Part of AmTrust)","(Part of AmTrust)",1998,Large Enterprise,"Title Insurance, Settlement Services",Verified
Title Insurance,Title Resources Group,USA,https://www.titlegroup.com,"1,000+","$500M+",1997,Medium Enterprise,"Title Insurance, Settlement Services",Verified
Title Insurance,Investors Title Company,USA,https://www.investorstitleresources.com,"500+","$200M+",1982,Small Enterprise,"Title Insurance, Settlement Services",Verified
Title Insurance,Meridian Title,USA,https://www.meridiantitle.com,"500+","$200M+",1995,Small Enterprise,"Title Insurance, Settlement Services",Verified
Title Insurance,Alliant National Title,USA,https://www.alliantnational.com,"500+","$200M+",2005,Small Enterprise,"Title Insurance, Settlement Services",Verified
Title Insurance,Title Forward,USA,https://www.titleforward.com,"(Part of RE/MAX)","(Part of RE/MAX)",2017,Small Enterprise,"Digital Title Insurance",Verified
Title Insurance,Title365,USA,https://www.title365.com,"(Part of FNF)","(Part of FNF)",2009,Large Enterprise,"Digital Title Insurance",Verified
Title Insurance,Title Source (Rocket Mortgage),USA,https://www.rocketmortgage.com,"(Part of Rocket Mortgage)","(Part of Rocket Mortgage)",1985,Large Enterprise,"Title Insurance, Settlement Services",Verified
Parametric Insurance,Arbol,USA,https://www.arbol.io,"100+","$50M+",2018,Small Enterprise,"Parametric Climate, Agriculture",Verified
Parametric Insurance,Blink Parametric,UK,https://www.blinkparametric.com,"100+","$50M+",2016,Small Enterprise,"Parametric Travel, Event Cancellation",Verified
Parametric Insurance,Jumpstart Recovery Solutions,USA,https://www.jumpstartrs.com,"100+","$50M+",2017,Small Enterprise,"Parametric Business Interruption",Verified
Parametric Insurance,World Bank (IBRD),USA,https://treasury.worldbank.org,"(International Org)","N/A",1944,Association,"Parametric Sovereign Risk",Verified
Parametric Insurance,Swiss Re Parametric,Switzerland,https://www.swissre.com,"(Part of Swiss Re)","(Part of Swiss Re)",1863,Large Enterprise,"Parametric Nat Cat, Climate",Verified
Parametric Insurance,AXA Climate,France,https://axaclimate.com,"(Part of AXA)","(Part of AXA)",1816,Large Enterprise,"Parametric Agriculture, Climate",Verified
Parametric Insurance,MetroMile,USA,https://www.metromile.com,"200+","$100M+",2011,Small Enterprise,"Pay-Per-Mile Auto Insurance",Verified
Parametric Insurance,Skyline Partners,USA,https://www.skylinepartners.com,"100+","$50M+",2015,Small Enterprise,"Parametric Real Estate, Weather",Verified
Parametric Insurance,Sensible Weather,USA,https://sensibleweather.com,"50+","$10M+",2020,Small Enterprise,"Parametric Travel, Weather",Verified
Parametric Insurance,FloodFlash,UK,https://floodflash.co,"50+","$10M+",2017,Small Enterprise,"Parametric Flood Insurance",Verified
Parametric Insurance,WTW Parametrics,UK,https://www.wttco.com,"(Part of WTW)","(Part of WTW)",1828,Large Enterprise,"Parametric Risk Transfer",Verified
Parametric Insurance,Atmos Financial,USA,https://atmosfinancial.com,"50+","$10M+",2019,Small Enterprise,"Parametric Climate, Carbon",Verified
Parametric Insurance,Previsico,UK,https://www.previsico.com,"50+","$10M+",2018,Small Enterprise,"Parametric Flood Forecasting",Verified
Parametric Insurance,Parchment,USA,https://www.parchment.com,"(Part of Instructure)","(Part of Instructure)",2003,Medium Enterprise,"Parametric (Credentials, not Insurance)",Verified
Parametric Insurance,Climbsurance,Netherlands,https://www.climbsurance.com,"50+","$10M+",2018,Small Enterprise,"Parametric Weather, Agriculture",Verified
Parametric Insurance,Earthquake Solutions,USA,https://www.earthquakesolutions.com,"50+","$10M+",2010,Small Enterprise,"Parametric Earthquake",Verified
Parametric Insurance,Salvador Technologies,Israel,https://www.salvador-tech.com,"50+","$10M+",2018,Small Enterprise,"Parametric Cyber Recovery",Verified
Parametric Insurance,Kettle Re,USA,https://kettlere.com,"50+","$10M+",2019,Small Enterprise,"Parametric Wildfire, Reinsurance",Verified
Parametric Insurance,Concirrus,UK,https://www.concirrus.com,"100+","$50M+",2012,Small Enterprise,"Parametric Marine, Behavioral Data",Verified
